EstablishmentID,InspectionID,Zip,TypeDescription,Latitude,Longitude,Inspection,Score
31414,1235240,40229,SCHOOL CAFETERIA OR FOOD SERVICE,38.1190000,-85.6888000,2016-10-14,100
31414,1262830,40229,SCHOOL CAFETERIA OR FOOD SERVICE,38.1190000,-85.6888000,2017-01-31,96
31415,1223094,40242,SCHOOL CAFETERIA OR FOOD SERVICE,38.2699000,-85.5816000,2016-08-30,100
31415,1257912,40242,SCHOOL CAFETERIA OR FOOD SERVICE,38.2699000,-85.5816000,2017-01-12,100
31417,1195297,40204,SCHOOL CAFETERIA OR FOOD SERVICE,38.2437000,-85.7325000,2016-05-20,100
31417,1239062,40204,SCHOOL CAFETERIA OR FOOD SERVICE,38.2437000,-85.7325000,2016-10-28,99
31418,1223785,40213,SCHOOL CAFETERIA OR FOOD SERVICE,38.1714000,-85.7002000,2016-08-31,96
31418,1264601,40213,SCHOOL CAFETERIA OR FOOD SERVICE,38.1714000,-85.7002000,2017-02-08,99
31419,1191547,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1931000,-85.8153000,2016-05-09,100
31419,1244042,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1931000,-85.8153000,2016-11-16,100
31421,1230345,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2557000,-85.7903000,2016-09-27,100
31421,1265885,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2557000,-85.7903000,2017-02-14,99
31422,1176947,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2295000,-85.7055000,2016-03-01,74
31422,1177556,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2295000,-85.7055000,2016-03-08,99
31422,1245357,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2295000,-85.7055000,2016-11-21,99
31424,1226333,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.0902000,-85.8749000,2016-09-13,100
31424,1265634,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.0902000,-85.8749000,2017-02-13,100
31428,1182203,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2417000,-85.7469000,2016-03-28,100
31428,1243608,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2417000,-85.7469000,2016-11-15,98
31428,1260374,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2417000,-85.7469000,2017-01-24,86
31428,1261803,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2417000,-85.7469000,2017-01-30,100
31429,1180240,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2486000,-85.5418000,2016-03-21,100
31429,1235944,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2486000,-85.5418000,2016-10-17,100
31432,1222616,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1985000,-85.8103000,2016-08-29,100
31432,1267205,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1985000,-85.8103000,2017-02-21,100
31433,1229366,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1253000,-85.7144000,2016-09-22,100
31433,1263548,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1253000,-85.7144000,2017-02-06,100
31435,1228883,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.1377970,-85.6394150,2016-09-21,96
31446,1179189,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1805000,-85.6681000,2016-03-11,100
31446,1231252,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1805000,-85.6681000,2016-09-29,100
31446,1265881,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1805000,-85.6681000,2017-02-14,100
31452,1250590,40208,SCHOOL CAFETERIA OR FOOD SERVICE,38.2251000,-85.7574000,2016-12-08,100
31452,1257851,40208,SCHOOL CAFETERIA OR FOOD SERVICE,38.2251000,-85.7574000,2017-01-12,100
31455,1224435,40241,SCHOOL CAFETERIA OR FOOD SERVICE,38.2977000,-85.5998000,2016-09-06,100
31455,1259119,40241,SCHOOL CAFETERIA OR FOOD SERVICE,38.2977000,-85.5998000,2017-01-19,100
31456,1223066,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1408000,-85.6900000,2016-08-30,93
31456,1261081,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1408000,-85.6900000,2017-01-26,100
31458,1233046,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2443000,-85.6493000,2016-10-05,98
31458,1263449,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2443000,-85.6493000,2017-02-06,100
31460,1178873,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1458620,-85.7751692,2016-03-14,95
31460,1180939,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1458620,-85.7751692,2016-03-23,98
31460,1225538,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1458620,-85.7751692,2016-09-07,99
31460,1262764,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1458620,-85.7751692,2017-02-01,98
31462,1234669,40211,SCHOOL CAFETERIA OR FOOD SERVICE,38.2362000,-85.8021000,2016-10-11,100
31462,1264657,40211,SCHOOL CAFETERIA OR FOOD SERVICE,38.2362000,-85.8021000,2017-02-08,100
31464,1246889,40210,SCHOOL CAFETERIA OR FOOD SERVICE,38.2342242,-85.7963414,2016-11-29,100
31464,1264658,40210,SCHOOL CAFETERIA OR FOOD SERVICE,38.2342242,-85.7963414,2017-02-06,100
31466,1175511,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1459000,-85.8637000,2016-02-29,99
31466,1233047,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1459000,-85.8637000,2016-10-05,100
31466,1260309,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1459000,-85.8637000,2017-01-24,100
31474,1223141,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2744000,-85.8033000,2016-08-30,100
31474,1264637,40212,SCHOOL CAFETERIA OR FOOD SERVICE,38.2744000,-85.8033000,2017-02-07,100
31475,1179716,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1768000,-85.6662000,2016-03-16,100
31475,1235020,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1768000,-85.6662000,2016-10-13,100
31477,1179190,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1658000,-85.6693000,2016-03-11,100
31477,1232992,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1658000,-85.6693000,2016-10-05,100
31477,1266886,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1658000,-85.6693000,2017-02-20,100
31480,1225775,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1726000,-85.7682000,2016-09-12,97
31480,1263620,40214,SCHOOL CAFETERIA OR FOOD SERVICE,38.1726000,-85.7682000,2017-02-06,100
31482,1237035,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2434000,-85.5261000,2016-10-21,99
31482,1264167,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2434000,-85.5261000,2017-02-07,100
31492,1235635,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1376000,-85.8550000,2016-10-17,100
31492,1263484,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1376000,-85.8550000,2017-02-06,100
31496,1227338,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2381000,-85.7551000,2016-09-15,100
31496,1261086,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2381000,-85.7551000,2017-01-26,100
31498,1179495,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1451004,-85.7006214,2016-03-15,99
31498,1230682,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1451004,-85.7006214,2016-09-28,98
31498,1266665,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1451004,-85.7006214,2017-02-17,98
31500,1222287,40118,SCHOOL CAFETERIA OR FOOD SERVICE,38.1048000,-85.7624000,2016-08-26,100
31500,1261734,40118,SCHOOL CAFETERIA OR FOOD SERVICE,38.1048000,-85.7624000,2017-01-30,98
31502,1226598,40118,SCHOOL CAFETERIA OR FOOD SERVICE,38.1120000,-85.7516000,2016-09-14,96
31502,1266667,40118,SCHOOL CAFETERIA OR FOOD SERVICE,38.1120000,-85.7516000,2017-02-17,98
31509,1181016,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1567000,-85.5952000,2016-03-23,99
31509,1237073,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1567000,-85.5952000,2016-10-21,100
31511,1181017,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1564000,-85.5926000,2016-03-23,99
31511,1233952,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1564000,-85.5926000,2016-10-10,99
31512,1230270,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2522000,-85.6783000,2016-09-27,100
31512,1262581,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2522000,-85.6783000,2017-02-01,100
31513,1246371,40211,SCHOOL CAFETERIA OR FOOD SERVICE,38.2369000,-85.8206000,2016-11-28,100
31513,1265678,40211,SCHOOL CAFETERIA OR FOOD SERVICE,38.2369000,-85.8206000,2017-02-13,100
31569,1175911,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2401000,-85.7598000,2016-03-01,96
31569,1225828,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2401000,-85.7598000,2016-09-12,96
31574,1182207,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1891000,-85.6589000,2016-03-29,93
31574,1244109,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1891000,-85.6589000,2016-11-16,97
31574,1265117,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.1891000,-85.6589000,2017-02-09,95
31575,1175502,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2354000,-85.7583000,2016-02-29,99
31575,1249942,40203,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2354000,-85.7583000,2016-12-09,96
31577,1198140,40204,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2428000,-85.7227000,2016-06-01,100
31577,1251005,40204,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2428000,-85.7227000,2016-12-13,98
31578,1220415,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2711000,-85.6126000,2016-08-17,95
31578,1257097,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2711000,-85.6126000,2017-01-10,98
31579,1188901,40241,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2907000,-85.5735000,2016-04-27,100
31579,1244860,40241,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2907000,-85.5735000,2016-11-18,99
31586,1209553,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,38.3508000,-85.6267000,2016-07-12,99
31586,1251326,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,38.3508000,-85.6267000,2016-12-14,100
31603,1196303,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2673000,-85.6088000,2016-05-24,100
31618,1178041,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1902000,-85.6468000,2016-03-09,97
31618,1223476,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1902000,-85.6468000,2016-08-31,94
31618,1225537,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1902000,-85.6468000,2016-09-07,98
31618,1265351,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1902000,-85.6468000,2017-02-10,95
31794,1181330,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.2085000,-85.7799000,2016-03-24,91
31794,1238574,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.2085000,-85.7799000,2016-10-26,100
31794,1260713,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.2085000,-85.7799000,2017-01-25,100
31797,1177676,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1078000,-85.8678000,2016-03-08,100
31797,1237104,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1078000,-85.8678000,2016-10-21,99
31798,1179714,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1590000,-85.6918000,2016-03-16,100
31798,1228884,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1590000,-85.6918000,2016-09-20,100
31798,1262071,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1590000,-85.6918000,2017-01-31,100
31799,1222535,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.1388000,-85.6410000,2016-08-29,99
31799,1262596,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.1388000,-85.6410000,2017-02-01,100
31802,1244777,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2615000,-85.6379000,2016-11-18,99
31803,1229934,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1091000,-85.8343000,2016-09-26,100
31804,1177555,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1084000,-85.8436000,2016-03-07,100
31804,1236006,40272,SCHOOL CAFETERIA OR FOOD SERVICE,38.1084000,-85.8436000,2016-10-18,100
31805,1180639,40202,SCHOOL CAFETERIA OR FOOD SERVICE,38.2492000,-85.7532000,2016-03-22,100
31805,1238575,40202,SCHOOL CAFETERIA OR FOOD SERVICE,38.2492000,-85.7532000,2016-10-26,100
31805,1260286,40202,SCHOOL CAFETERIA OR FOOD SERVICE,38.2492000,-85.7532000,2017-01-24,100
31806,1235945,40223,SCHOOL CAFETERIA OR FOOD SERVICE,38.2636881,-85.5389721,2016-10-18,100
31806,1265291,40223,SCHOOL CAFETERIA OR FOOD SERVICE,38.2636881,-85.5389721,2017-02-10,100
31807,1181479,40220,SCHOOL CAFETERIA OR FOOD SERVICE,38.2331000,-85.6165000,2016-03-25,94
31807,1239579,40220,SCHOOL CAFETERIA OR FOOD SERVICE,38.2331000,-85.6165000,2016-11-01,96
31809,1176949,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2171000,-85.6778000,2016-03-01,97
31809,1245743,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2171000,-85.6778000,2016-11-22,97
31810,1195294,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2141000,-85.6878000,2016-05-20,100
31810,1243195,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2141000,-85.6878000,2016-11-09,98
31812,1223986,40204,SCHOOL CAFETERIA OR FOOD SERVICE,38.1350000,-85.7710000,2016-09-01,100
31812,1260653,40204,SCHOOL CAFETERIA OR FOOD SERVICE,38.1350000,-85.7710000,2017-01-25,97
31813,1179719,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1417000,-85.6666000,2016-03-17,100
31813,1236773,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1417000,-85.6666000,2016-10-19,97
31813,1263200,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1417000,-85.6666000,2017-02-03,93
31814,1192774,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2187000,-85.6716000,2016-05-12,96
31814,1237381,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2187000,-85.6716000,2016-10-21,100
31815,1221706,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.1808000,-85.7856000,2016-08-24,100
31815,1265312,40215,SCHOOL CAFETERIA OR FOOD SERVICE,38.1808000,-85.7856000,2017-02-10,98
31817,1179256,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2234000,-85.7062000,2016-03-15,100
31817,1236798,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2234000,-85.7062000,2016-10-20,98
31817,1262133,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2234000,-85.7062000,2017-01-31,100
31818,1237036,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2381000,-85.5239000,2016-10-21,97
31818,1264168,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2381000,-85.5239000,2017-02-07,98
31819,1175249,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2495000,-85.6768000,2016-02-26,98
31819,1241043,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2495000,-85.6768000,2016-11-02,93
31820,1178473,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2505000,-85.6739000,2016-03-10,94
31820,1241044,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2505000,-85.6739000,2016-11-02,97
31821,1182204,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2202800,-85.7127840,2016-03-29,96
31821,1243362,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2202800,-85.7127840,2016-11-10,97
31821,1264180,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2202800,-85.7127840,2017-02-06,97
31822,1235946,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.2708350,-85.6207040,2016-10-18,100
31822,1266415,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.2708350,-85.6207040,2017-02-15,100
31824,1178460,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1395000,-85.6513000,2016-03-10,99
31824,1230683,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1395000,-85.6513000,2016-09-28,100
31824,1266496,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1395000,-85.6513000,2017-02-16,100
31827,1177670,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.1475000,-85.6217000,2016-03-08,100
31827,1244003,40228,SCHOOL CAFETERIA OR FOOD SERVICE,38.1475000,-85.6217000,2016-11-16,100
31831,1235968,40299,SCHOOL CAFETERIA OR FOOD SERVICE,38.1938000,-85.5803000,2016-10-18,100
31833,1196843,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2258000,-85.6980000,2016-05-26,100
31833,1243556,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2258000,-85.6980000,2016-11-15,100
31835,1182077,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1671000,-85.5991000,2016-03-29,100
31835,1236803,40291,SCHOOL CAFETERIA OR FOOD SERVICE,38.1671000,-85.5991000,2016-10-20,100
31838,1179718,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2319000,-85.7115000,2016-03-17,91
31838,1243557,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2319000,-85.7115000,2016-11-15,95
31843,1177318,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1743000,-85.8307000,2016-03-07,100
31843,1236808,40216,SCHOOL CAFETERIA OR FOOD SERVICE,38.1743000,-85.8307000,2016-10-20,100
31844,1224820,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2638000,-85.6898000,2016-09-07,99
31844,1262942,40206,SCHOOL CAFETERIA OR FOOD SERVICE,38.2638000,-85.6898000,2017-02-02,98
31846,1231935,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.2033000,-85.6415000,2016-10-03,100
31846,1263472,40218,SCHOOL CAFETERIA OR FOOD SERVICE,38.2033000,-85.6415000,2017-02-06,100
31847,1175863,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.2506000,-85.6091000,2016-03-01,100
31847,1238156,40222,SCHOOL CAFETERIA OR FOOD SERVICE,38.2506000,-85.6091000,2016-10-26,97
32111,1202107,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1509000,-85.6608000,2016-06-10,100
32111,1254926,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1509000,-85.6608000,2016-12-30,100
32112,1217854,40207,FOOD SERVICE,38.2541000,-85.6556000,2016-07-29,94
32112,1259519,40207,FOOD SERVICE,38.2541000,-85.6556000,2017-01-20,96
32114,1182482,40242,FOOD SERVICE,38.2689000,-85.5800000,2016-03-30,92
32114,1254936,40242,FOOD SERVICE,38.2689000,-85.5800000,2016-12-28,87
32140,1214080,40291,FOOD SERVICE,38.1555000,-85.5905000,2016-07-27,96
32140,1255427,40291,FOOD SERVICE,38.1555000,-85.5905000,2017-01-04,97
32337,1181232,40219,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1399000,-85.6796000,2016-03-24,99
32337,1181233,40219,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1399000,-85.6796000,2016-03-24,98
32337,1237318,40219,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1399000,-85.6796000,2016-10-24,95
32337,1237319,40219,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1399000,-85.6796000,2016-10-24,86
32339,1187241,40291,FOOD SERVICE,38.1472000,-85.5865000,2016-04-19,100
32339,1229367,40291,FOOD SERVICE,38.1472000,-85.5865000,2016-09-22,100
32358,1200489,40272,FOOD SERVICE,38.0983000,-85.8729000,2016-06-08,100
32358,1251373,40272,FOOD SERVICE,38.0983000,-85.8729000,2016-12-14,98
32360,1206924,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1210000,-85.8565000,2016-06-30,93
32360,1206925,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1210000,-85.8565000,2016-06-30,93
32360,1251865,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1210000,-85.8565000,2016-12-15,95
32360,1251866,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1210000,-85.8565000,2016-12-15,95
32368,1244841,40219,MOBILE RESTRICTED CONCESSION,38.1322000,-85.6865000,2016-11-18,100
32376,1228653,40216,PRE-PACKAGED RETAIL,38.1898000,-85.8103000,2016-09-20,96
32377,1248127,40242,PRE-PACKAGED RETAIL,38.2690000,-85.5786000,2016-12-02,100
32380,1190257,40217,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1996000,-85.7333000,2016-04-29,96
32380,1190258,40217,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1996000,-85.7333000,2016-04-29,98
32380,1252472,40217,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1996000,-85.7333000,2016-12-19,96
32380,1252473,40217,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1996000,-85.7333000,2016-12-19,96
32382,1193027,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1588000,-85.7643000,2016-05-10,99
32382,1193028,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1588000,-85.7643000,2016-05-10,99
32382,1245892,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1588000,-85.7643000,2016-11-23,99
32382,1245893,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1588000,-85.7643000,2016-11-23,100
32384,1218301,40205,FOOD SERVICE,38.2175000,-85.6761000,2016-08-11,99
32384,1255448,40205,FOOD SERVICE,38.2175000,-85.6761000,2017-01-04,99
32531,1206405,40218,FOOD SERVICE,38.2116000,-85.6675000,2016-06-29,98
32531,1249226,40218,FOOD SERVICE,38.2116000,-85.6675000,2016-12-07,97
32534,1174927,40220,FOOD SERVICE,38.2146000,-85.6544000,2016-02-25,97
32534,1214081,40220,FOOD SERVICE,38.2146000,-85.6544000,2016-07-27,95
32534,1257523,40220,FOOD SERVICE,38.2146000,-85.6544000,2017-01-11,95
32535,1251862,40222,FOOD SERVICE,38.2233000,-85.6038000,2016-12-14,95
32536,1218195,40210,FOOD SERVICE,38.2448000,-85.7848000,2016-08-11,100
32537,1193808,40210,FOOD SERVICE,38.2353000,-85.7879000,2016-05-17,100
32537,1248926,40210,FOOD SERVICE,38.2353000,-85.7879000,2016-12-06,96
32553,1187805,40217,FOOD SERVICE,38.1936000,-85.8067000,2016-04-21,95
32553,1225867,40217,FOOD SERVICE,38.1936000,-85.8067000,2016-09-12,92
32553,1262137,40217,FOOD SERVICE,38.1936000,-85.8067000,2017-01-31,95
32564,1219571,40216,FOOD SERVICE,38.1720000,-85.8261000,2016-08-15,96
32564,1266941,40216,FOOD SERVICE,38.1720000,-85.8261000,2017-02-20,96
32571,1179192,40216,FOOD SERVICE,38.1616000,-85.8314000,2016-03-15,95
32571,1241047,40216,FOOD SERVICE,38.1616000,-85.8314000,2016-11-02,94
32578,1202773,40258,FOOD SERVICE,38.1432000,-85.8400000,2016-06-17,97
32578,1249930,40258,FOOD SERVICE,38.1432000,-85.8400000,2016-12-09,94
32579,1214956,40258,FOOD SERVICE,38.1402000,-85.8407000,2016-08-01,96
32579,1261730,40258,FOOD SERVICE,38.1402000,-85.8407000,2017-01-30,96
32587,1208738,40258,FOOD SERVICE,38.1283000,-85.8499000,2016-07-08,98
32587,1252167,40258,FOOD SERVICE,38.1283000,-85.8499000,2016-12-16,96
32593,1190484,40258,FOOD SERVICE,38.1280000,-85.8504000,2016-05-04,98
32593,1243215,40258,FOOD SERVICE,38.1280000,-85.8504000,2016-11-09,98
32604,1182549,40272,FOOD SERVICE,38.1215000,-85.8560000,2016-03-24,100
32604,1237879,40272,FOOD SERVICE,38.1215000,-85.8560000,2016-10-25,100
32608,1219572,40272,FOOD SERVICE,38.1095891,-85.8650405,2016-08-15,100
32608,1260669,40272,FOOD SERVICE,38.1095891,-85.8650405,2017-01-25,99
32609,1221235,40272,FOOD SERVICE,38.1088000,-85.8654000,2016-08-19,95
32609,1265120,40272,FOOD SERVICE,38.1088000,-85.8654000,2017-02-09,91
32611,1216835,40272,FOOD SERVICE,38.1086000,-85.8657000,2016-08-08,95
32611,1262946,40272,FOOD SERVICE,38.1086000,-85.8657000,2017-02-02,97
32613,1197668,40272,FOOD SERVICE,38.1024000,-85.8712000,2016-05-31,95
32613,1245278,40272,FOOD SERVICE,38.1024000,-85.8712000,2016-11-21,96
32649,1219714,40207,FOOD SERVICE,38.2349000,-85.6399000,2016-08-17,96
32649,1255532,40207,FOOD SERVICE,38.2349000,-85.6399000,2017-01-04,95
32659,1216823,40205,FOOD SERVICE,38.2322000,-85.6482000,2016-08-04,90
32659,1259103,40205,FOOD SERVICE,38.2322000,-85.6482000,2017-01-19,93
32660,1197133,40205,FOOD SERVICE,38.2255000,-85.6504000,2016-05-27,97
32660,1248045,40205,FOOD SERVICE,38.2255000,-85.6504000,2016-12-01,95
32669,1235625,40207,MOBILE RESTRICTED CONCESSION,38.2332000,-85.6333000,2016-10-14,99
32692,1177352,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2456000,-85.6407000,2016-03-04,100
32692,1234390,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2456000,-85.6407000,2016-10-11,98
32692,1261711,40207,SCHOOL CAFETERIA OR FOOD SERVICE,38.2456000,-85.6407000,2017-01-27,100
32694,1178483,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1501000,-85.8365000,2016-03-10,100
32694,1237389,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1501000,-85.8365000,2016-10-24,98
32695,1181432,40220,SCHOOL CAFETERIA OR FOOD SERVICE,38.2094000,-85.6522000,2016-03-24,98
32695,1243525,40220,SCHOOL CAFETERIA OR FOOD SERVICE,38.2094000,-85.6522000,2016-11-15,100
32696,1180971,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1417000,-85.8653000,2016-03-23,100
32696,1238586,40258,SCHOOL CAFETERIA OR FOOD SERVICE,38.1417000,-85.8653000,2016-10-26,97
32697,1196844,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2156000,-85.6771000,2016-05-26,100
32697,1245358,40205,SCHOOL CAFETERIA OR FOOD SERVICE,38.2156000,-85.6771000,2016-11-21,94
32698,1179745,40219,SCHOOL CAFETERIA OR FOOD SERVICE,38.1257854,-85.6796920,2016-03-17,100
